ï»¿Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,1.576077831,-4.974963841,1.700000007,5.499999996,4.851637683,2.839778233,2.062005102,9.491418402,8.338911509,9.035835265,6.533362437,4.347495193,1.885799515
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,8.858868104,0.517675303,5.390988327,5.788499279,6.783437734,5.332139144,5.584847069,6.298785927,4.831769895,-1.513685083,7.425970496,5.18725089,5.644607234
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,..,..,5.883807626,14.01961039,14.45372212,-7.811794888,19.91911611,10.64095167,10.93388655,-6.045257841,7.196444635,10.8308372,1.492160161
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,3.2,12.1,4.153318941,7.441394993,2.185520239,6.07979435,8.578286912,4.298178176,4.978529163,4.457421987,5.81931483,2.73011101,-0.408303576
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,6.77019381,-1.549888586,2.811588371,0.132087471,-0.503224546,3.66560275,2.223906402,4.279227098,3.9,-2.8,4.3,1.4,1.1
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,5.890676039,5.363380056,2.615902679,0.170064959,-0.055412459,2.750235998,1.922692913,3.774957721,-2.03382384,-1.656381593,6.144004056,0.023608619,4.721089528
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,-0.430406256,2.008796925,0.665004156,5.978253348,5.747423542,8.969422318,18.86909933,2.817836774,1.079967174,-1.0420817,4.77369717,4.385441191,5.969023853
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,9.026614062,2.573570313,2.113313277,3.656856417,5.745767493,1.241387547,3.947653044,5.890498632,5.511089889,3.048982486,4.100201815,3.886294035,3.200000003
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,5.296473838,-0.60549239,0.131917169,1.422671242,4.295714251,3.032573659,5.001385468,3.148225822,1.400290149,-4.700339936,5.110198731,4.044614776,4.007370613
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,4.5632095,1.747193334,0.599899534,1.825861414,-3.231262222,2.160556312,-0.163398426,-2.059676851,-2.559644172,0.961955354,2.530578819,2.050567151,0.433683525
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,2.100000277,6.100000042,7.800000106,6.600000426,7.410062486,7.487164565,4.798521976,3.067943527,7.764846405,-5.989579853,7.094071762,6.414350738,-0.700000351
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,3.910231911,2.187729373,1.026496836,1.087535488,2.470486213,1.895413784,5.049346202,14.58244232,10,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,1.146062138,2.952710543,4.732978465,7.004634576,10.62540596,7.253665441,8.556234809,10.24801636,8.900367947,-1.26859894,6.365161685,17.29077735,12.31981973
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,3.099997417,1.100001032,1.899998858,2.499998406,4.400003554,4.192994029,8.566414343,10.65789954,6.922600306,-5.656914856,2.463728413,3.228277975,-2.545812088
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,1.592567672,7.551951989,3.316035915,6.316967049,4.80186641,2.97851241,7.759852155,2.705774383,5.587056082,4.758347025,3.642974764,4.985647093,2.669166448
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,1.090981985,11.89892508,8.816958376,6.023730112,8.770181405,8.672666043,6.321004389,7.062011601,6.305607066,6.084801663,6.767812039,7.419097731,7.074000609
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,13.74593056,11.3440345,12.02551864,13.84399505,13.64190607,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,3.49218333,1.177948872,4.788661155,4.239794359,12.26954808,2.529262501,7.073175382,6.617094513,2.361919462,0.570595091,5.963780157,5.174884438,5.167646476
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,6.199999988,4.799762644,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.85247634
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,4.377314499,1.624014155,-0.033597057,0.265814998,1.857332442,2.252460632,3.821283774,4.200058434,2.077940596,-3.298074702,1.070503848,1.663619434,-1.585708514
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,2.100108842,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,2.763631571,3.429305161,4.885017281,4.631515421,3.816601827,3.4107757,2.763649358,2.959127773,-1.615141044,-0.25135967,1.441475845,2.21839831,2.177812333
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,4.101590153,2.960843529,0.753938941,2.520732936,5.31217052,4.282398305,4.15206923,5.287768788,2.851710991,-2.759210147,3.191298781,6.231594588,5.131796229
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.31140022,11.81366328
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,3.205285078,2.085328036,1.437708803,0.919841886,3.959038034,2.624720534,2.395092466,2.929766044,0.38430604,-1.622533268,0.601934441,0.96877971,2.748768782
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.802852057,-1.091025209,7.08065789
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,4.260088011,1.982484033,3.224429973,4.846320936,7.368571358,7.667304272,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.507044054
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,-5.504118681,5.262850439,7.124791472,-4.681020028,7.044855211,2.486197909,-1.847272729,0.056319392,-4.676989676,-10.74284236,1.789224212,8.317675714,4.568747664
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,2.715373567,0.574272925,2.228887218,4.205763358,7.52208031,7.191279079,8.527761146,12.11266105,9.146904398,3.974164892,5.851873793,10.77019485,10.24710466
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,-2.494841729,-0.121288758,-0.158900358,2.164102531,2.721175412,6.344796039,2.294466151,7.151762439,6.610958325,6.14148229,7.674331651,10.66932893,8.087543144
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,2.694311073,0.617831087,5.453764602,4.164850559,4.9582783,6.285172088,7.528816844,8.518441947,9.143148205,1.04923237,8.45074688,6.452215996,5.950346345
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,4.411212506,2.893992411,3.645898141,4.970363731,6.697636425,4.777663462,5.242953041,6.616668505,4.152757145,1.148330408,7.632263916,3.659755139,6.801330639
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,4.259803397,1.2053016,1.443499193,3.562532958,5.135655776,3.547057816,6.2,7.156308851,3.866432337,2.622673435,3.709810387,4.769475358,1.820940819
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,3.787442082,1.943364651,0.768763007,-0.934196273,1.811582488,0.766805995,1.553015835,2.491985613,0.199295713,-2.978110801,1.898675039,-1.826801401,-4.028265295
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico,PRI,1.512452504,9.849452032,1.773267622,1.19291552,1.760917241,0.56859912,-0.889569195,-3.325701786,-1.798808345,-2.361113517,-2.612530288,-1.890463033,-2.772499076
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,..,3.327722388,7.133458647,3.490072229,19.21850327,7.492728057,26.17039953,17.98521657,17.66303468,11.95755127,16.72897536,14.119,5.1043
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROM,2.100001731,5.679968784,5.033271211,5.154284799,9.124945121,4.288668349,8.716268788,6.259704903,7.861706579,-6.798769638,-0.93965598,2.308920543,0.353678398
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885026,4.503725625,4.264176565,3.405546804
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Rwanda,RWA,8.318704945,8.668954202,13.51052989,1.451335379,6.946390386,6.912001414,9.235269536,7.612853864,11.16246001,6.267988487,7.312669275,7.851934941,8.788351534
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Samoa,WSM,6.918790299,6.93976583,4.343995595,4.515479143,4.625001948,4.156492103,1.968807932,6.322641763,1.009086658,-4.8082722,0.479158713,5.778544297,0.409528159
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,San Marino,SMR,2.182810368,5.607476636,0.252844501,3.909205549,4.611650485,2.320185615,3.854875283,3.493449782,1.898734177,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sao Tome and Principe,STP,..,3.189933317,1.98973385,6.735405247,4.548204699,1.632352876,12.64282505,1.995735462,9.074566336,4.022881805,4.511410895,4.943449338,4.000000005
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Saudi Arabia,SAU,4.864539865,0.547644944,0.127703034,7.659270219,9.254206213,7.256017518,5.576747435,5.992309707,8.427164639,1.829176099,4.761829006,9.95898847,5.38446595
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Senegal,SEN,3.186639102,4.580916419,0.654803692,6.683228134,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.266247626,2.066645293,3.452902581
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Serbia,SRB,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Seychelles,SYC,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.41767697,-2.140515163,-1.107180976,5.945430856,7.894705851,6.039787861
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sierra Leone,SLE,6.652727885,-7.140319715,26.26857661,9.382384967,6.417536687,4.332484395,5.525833107,8.058321564,5.399676742,3.186805673,5.346644565,5.961211231,15.20889189
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Singapore,SGP,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.207448728,3.414361301
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovak Republic,SVK,1.21315778,3.323344861,4.714416567,5.411369622,5.241472596,6.538393242,8.259223544,10.68113129,5.446741427,-5.290243351,4.827314045,2.704198974,1.602037893
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovenia,SVN,4.155487429,2.9495093,3.836133571,2.842412786,4.351684751,4.002960675,5.656148851,6.941453447,3.300104169,-7.79732067,1.221819153,0.612801297,-2.639506751
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Solomon Islands,SLB,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.895556838,12.92847503,4.660611855
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,4.199999997,2.700000003,3.700374403,2.949075466,4.554559908,5.277051971,5.585045962,5.360474053,3.191043888,-1.538089135,3.039747085,3.212451755,2.219824006
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Sudan,SSD,..,..,..,..,..,..,..,..,..,5.042134574,5.4929179,-4.638970408,-46.08249852
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Spain,ESP,5.289101181,4.001084229,2.879800598,3.187555487,3.166754693,3.723042003,4.174126284,3.768945822,1.115925266,-3.573794025,0.013804783,-0.617622686,-2.088745234
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sri Lanka,LKA,6,-1.545372866,3.964656494,5.940269077,5.445061279,6.241748044,7.668291899,6.79682612,5.950088146,3.538912053,8.015959406,8.245909534,6.341361551
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,2.328457389,4.980220133,1.837514825,-2.548816266,4.605144062,9.258699522,5.885215531,2.832376563,4.128684448,-5.598329089,-3.227007768,1.695117941,-1.225698
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Lucia,LCA,4.420561618,-3.701964197,-0.013165379,4.806206979,8.122630797,-1.680000533,8.337833727,-0.582725554,3.487353854,0.646763676,-1.039710425,1.241586398,-1.597608138
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,-0.829605847,1.709263603,6.321647576,7.689791237,4.15628429,2.488004855,7.661607218,3.308335319,1.643377425,-2.099061259,-3.365069493,-0.480673797,1.165562972
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sudan,SDN,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191017,7.80196299,3.241847734,3.469335244,-1.967729268,-2.214703047
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.157261795,5.267209149,3.008461297
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Swaziland,SWZ,1.760173901,1.157877823,1.777204687,2.240094011,2.906684386,2.46332929,3.302561657,3.503652042,2.373518542,1.250350107,1.680816911,1.327171806,2.663803757
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,4.73528882,1.563407818,2.073577943,2.385742815,4.32052663,2.818331148,4.688128579,3.404948607,-0.557047987,-5.184660922,5.988927133,2.664408163,-0.286319956
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,3.946098963,1.446599189,0.143400521,0.049702558,2.84295634,3.03829565,4.012782006,4.140354374,2.277231127,-2.129604826,2.953806584,1.804553114,1.109171726
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,8.299998545,10.2,10.8,11,10.3,6.7,7,7.8,7.9,3.8,6.5,7.4,7.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tanzania,TZA,4.933846627,5.997828858,7.163553536,6.886226532,7.828298381,8.173335834,4.660570995,8.464381242,5.566595648,5.382346168,6.358886081,7.904507572,5.141013621
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,4.750070392,2.167264271,5.317573751,7.139975323,6.344073496,4.604698946,5.092898713,5.044316148,2.484300401,-2.329848588,7.810512395,0.077086894,6.490571575
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Timor-Leste,TMP,17.50563435,16.36690647,-6.646058733,-2.317880795,0.508474576,6.239460371,-5.714285714,11.44781145,14.19939577,12.96296296,9.367681499,14.66809422,7.843137255
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Togo,TGO,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,5.91249112
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tonga,TON,3.369839694,3.601788655,3.416109019,2.156539356,0.764189645,1.577206884,-1.076001205,-4.571113139,2.456248639,1.099573953,4.165690916,2.01912478,0.546957252
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Trinidad and Tobago,TTO,6.133960679,4.094647998,8.013612088,14.43354256,7.900000016,5.765102344,13.74272495,4.754356314,3.392527316,-4.391808271,0.208234844,-1.601761263,1.521672127
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tunisia,TUN,4.709860079,4.205033404,1.717042992,5.379599248,5.615626547,3.819174971,5.652150176,6.226760189,4.736812624,3.608144801,3.249398828,-0.508302869,4.661334784
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkey,TUR,6.774455335,-5.697476493,6.163839607,5.265265304,9.362807614,8.401617872,6.893489337,4.668579412,0.658838445,-4.825875213,9.156952903,8.772747615,2.127460619
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkmenistan,TKM,5.46906412,4.34384553,0.257180351,3.26882857,5.000407297,13.04036322,10.96709535,11.05929963,14.69586154,6.103453739,9.197805069,14.69934708,11.10183888
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tuvalu,TUV,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,8.453323926,0.174458145
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,7.251045316,5.170342974,9.673224959,4.411259872
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ukraine,UKR,5.9,9.2,5.2,9.4,12.1,2.7,7.300000012,7.900000767,2.299999986,-14.80000001,4.200000016,5.200000009,0.199999998
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Arab Emirates,ARE,10.8527042,1.399085028,2.433456814,8.800540817,9.566436643,4.855141195,9.837319773,3.184390174,3.191836272,-5.242921907,1.635449057,4.885270662,4.677891717
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,3.768864546,2.664535041,2.452281678,4.300444053,2.453888755,2.806547611,3.042098201,2.555635137,-0.332043634,-4.310615794,1.911377665,1.645120728,0.659035023
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,4.092176435,0.975981897,1.786127404,2.8067755,3.785743356,3.345215888,2.666625986,1.778570372,-0.291621579,-2.775529444,2.53192038,1.601454273,2.321084741
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uruguay,URY,-1.929930632,-3.844129957,-7.73200722,0.80528392,5.004160357,7.460132112,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.323114945
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uzbekistan,UZB,3.799999993,4.200000008,3.999999997,4.199999999,7.699999998,7.000000005,7.299999997,9.500000002,9.419230769,8.099999996,8.500000001,8.299999999,8.200000001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vanuatu,VUT,5.922044539,-3.488507759,-5.111218569,4.293431178,3.984754831,5.30285231,8.462928669,5.175676788,6.450477234,3.307242862,1.632696617,1.20747585,1.770584777
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Venezuela, RB",VEN,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753463385,5.277965858,-3.202302657,-1.488791251,4.176425359,5.625956975
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vietnam,VNM,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,West Bank and Gaza,WBG,-9.881456269,-6.421027093,-1.472391719,9.205070943,8.884791331,11.04608056,-4.542687871,-1.774139133,-8.632433455,20.94078783,2.337462352,7.892979819,14.47524769
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Yemen, Rep.",YEM,6.18191561,3.803645878,3.935231493,3.747398199,3.972696389,5.591748066,3.170409373,3.338427946,4.014388868,4.134837953,3.317465196,-15.08839309,2.469878516
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zambia,ZMB,3.89732287,5.316868319,4.506014409,6.944973873,7.032395131,7.23559899,7.903694512,8.352436224,7.773895812,9.220348444,10.29820581,6.338446147,6.730573989
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,-3.059189626,1.439615074,-8.894023417,-16.99507453,-5.807538303,-5.711083833,-3.46149505,-3.653327043,-17.6689466,5.984390754,11.37592123,11.90540789,10.56520427
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Arab World,ARB,4.962984939,2.35172611,1.796478695,5.221955865,9.115827465,6.233998747,7.239215706,5.725537193,6.265041687,1.629449388,4.467295319,3.604995366,6.259918588
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Caribbean small states,CSS,4.358455492,2.206691874,4.5765535,6.988110366,5.00710834,4.564375241,8.37174489,3.680480267,1.804339585,-3.726722252,0.57918742,-0.066051383,1.601996953
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (all income levels),EAS,4.505380167,2.333614764,3.42153755,3.980019391,4.943104299,4.492240312,5.242499961,6.160670396,3.008358662,0.496981661,7.011822707,3.99332887,4.298146565
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (developing only),EAP,7.542781181,6.634675748,7.841125814,8.779337574,8.971953302,9.764231114,10.83748121,12.2227677,8.492338926,7.507622131,9.854690811,8.451251627,7.428028583
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Euro area,EMU,3.871498962,2.103034734,0.965378438,0.68555359,2.254284766,1.679571643,3.258509281,3.060460694,0.494561882,-4.543554551,2.053445939,1.661370325,-0.828582394
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (all income levels),ECS,4.202163615,2.147309524,1.596797216,1.848608965,3.039712457,2.540518054,3.842711347,3.530754534,0.863374196,-4.473780407,2.505619126,2.175701424,-0.027291406
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (developing only),ECA,6.172420974,-0.162195631,5.938394473,6.022422664,9.340325584,7.438477871,7.850533225,6.379605912,3.216086874,-4.553576519,6.386623428,6.701502839,2.081906503
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,European Union,EUU,3.882242708,2.183319534,1.30787235,1.470662154,2.509315885,2.049495016,3.42249743,3.07547829,0.47914671,-4.411285261,2.124739491,1.761178774,-0.491131737
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Heavily indebted poor countries (HIPC),HPC,2.690602519,4.218956119,3.473776694,4.436547954,5.489659775,6.12301151,5.843645971,6.463144538,5.799458732,4.141581426,5.673317164,4.629064704,5.261423154
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,High income,HIC,4.044560459,1.526529072,1.551369952,2.261987638,3.428971153,2.839883315,3.249894268,2.880605319,0.476176926,-3.481791423,3.027510598,1.896331455,1.340897282
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,High income: OECD,OEC,3.894001736,1.511095529,1.555617506,2.035398868,3.081916539,2.557203286,2.914813266,2.535944749,0.160213874,-3.507713035,2.785797562,1.555591443,1.155609358
